판매 구분,Brand,Corporation,Channel,Order Type,Reference No,Tracking No,Order No,Order Date,Order Time,Status,Claim Reason,SKU Code,Product Name,SAP Code,SAP Name,Product Category,Pre Order,88Code,결제 방식,통화,QTY,Price,Subtotal,Discount Price,Tax,Total Price,Recipient Country,Recipient City,Recipient Address,Recipient Name,Orderer Email,Orderer Phone,Collected Date,Collected Time,Canceled Date,Canceled Time,Picking Requested Date,Picking Requested Time,Shipped Date,Shipped Time,Delivered Date,Delivered Time,Pickup Requested Date,Pickup Requested Time,Refunded Date,Refunded Time
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26022604YER0FRQZ,2026-02-26,03:25 PM (KST),DELETED,CHANGE_OF_MIND,S17000041,너드 스푼,17000041,너드 스푼,CUTLERY,X,8809907775835,KAKAO_PAY,KRW,-1,-23000.0,26000.0,0,2364.0,-23000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동 801호",육주은,bighamster27@naver.com,01087275844,2026-02-26,03:26 PM (KST),2026-02-26,03:27 PM (KST),,,,,,,,,2026-02-26,03:27 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26022605C7D0L1RR,2026-02-26,03:55 PM (KST),DELETED,OFFLINE_STORE_PURCHASE,S18000037,웨이브 나이프,18000037,웨이브 나이프,CUTLERY,X,,CREDIT_CARD,KRW,-1,-10000.0,13000.0,0,1182.0,-10000.0,KR,"성동구, 서울특별시 성수동1가","04780 서울특별시 성동구 뚝섬로3길 14 (성수동1가), 2",kwonsuji,wnstnwl@naver.com,01043300516,2026-02-26,03:55 PM (KST),2026-02-26,03:56 PM (KST),,,,,,,,,2026-02-26,03:56 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,GIFT,,,NF26022306LU40F1HU,2026-02-23,05:33 PM (KST),DELETED,GIFT_ADDRESS_NOT_SUBMITTED,S17000070,QA,17000070,QA,CUTLERY,X,8809907776153,KAKAO_PAY,KRW,-1,-21000.0,24000.0,0,2182.0,-21000.0,KR,"-, - -","- -, -",--,bighamster27@naver.com,01087275844,2026-02-23,05:33 PM (KST),2026-02-27,12:00 AM (KST),,,,,,,,,2026-02-27,12:00 AM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26022700UAE0D0JE,2026-02-27,10:05 AM (KST),DELETED,CHANGE_OF_MIND,S17000094,To be Restocked,17000094,To be Restocked,CUTLERY,X,8809907775781,KAKAO_PAY,KRW,-1,-23000.0,26000.0,0,2364.0,-23000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",오주은,bighamster27@naver.com,01087275844,2026-02-27,10:05 AM (KST),2026-02-27,10:06 AM (KST),,,,,,,,,2026-02-27,10:06 AM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26022703MBD08FIL,2026-02-27,01:42 PM (KST),DELETED,OFFLINE_STORE_PURCHASE,S17000074,웨이브 나이프,17000074,웨이브 나이프,CUTLERY,X,8809907776191,CREDIT_CARD,KRW,-1,-24000.0,27000.0,0,2455.0,-24000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동 801호",오주은,bighamster27@naver.com,01087275844,2026-02-27,01:43 PM (KST),2026-02-27,01:43 PM (KST),,,,,,,,,2026-02-27,01:43 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26022703NPP0QAEE,2026-02-27,01:45 PM (KST),DELETED,PURCHASE_DIFFERENT_PRODUCT,S17000077,웨이브 스푼,17000077,웨이브 스푼,CUTLERY,X,8809907776221,CREDIT_CARD,KRW,-1,-24000.0,27000.0,0,2455.0,-24000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",오주은,bighamster27@naver.com,01087275844,2026-02-27,01:45 PM (KST),2026-02-27,01:45 PM (KST),,,,,,,,,2026-02-27,01:45 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26022703PC5103D0,2026-02-27,01:48 PM (KST),DELETED,OFFLINE_STORE_PURCHASE,S17000074,웨이브 나이프,17000074,웨이브 나이프,CUTLERY,X,8809907776191,CREDIT_CARD,KRW,-1,-24000.0,27000.0,0,2455.0,-24000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",오주은,bighamster27@naver.com,01087275844,2026-02-27,01:48 PM (KST),2026-02-27,01:49 PM (KST),,,,,,,,,2026-02-27,01:49 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26022703Q2B068V9,2026-02-27,01:49 PM (KST),DELETED,PAYMENT_METHOD_CHANGE,S17000077,웨이브 스푼,17000077,웨이브 스푼,CUTLERY,X,8809907776221,CREDIT_CARD,KRW,-1,-24000.0,27000.0,0,2455.0,-24000.0,KR,"김제시, 전북특별자치도 공덕면","54321 전북특별자치도 김제시 공덕면 부용로 2, 1",오주은,bighamster27@naver.com,01087275844,2026-02-27,01:50 PM (KST),2026-02-27,01:50 PM (KST),,,,,,,,,2026-02-27,01:50 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26022703QK80F5IE,2026-02-27,01:50 PM (KST),DELETED,PAYMENT_METHOD_CHANGE,S18000037,웨이브 나이프,18000037,웨이브 나이프,CUTLERY,X,,CREDIT_CARD,KRW,-1,-10000.0,13000.0,0,1182.0,-10000.0,KR,"김제시, 전북특별자치도 공덕면","54321 전북특별자치도 김제시 공덕면 부용로 2, 1",오주은,bighamster27@naver.com,01087275844,2026-02-27,01:51 PM (KST),2026-02-27,01:51 PM (KST),,,,,,,,,2026-02-27,01:51 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26022703R330QTDQ,2026-02-27,01:52 PM (KST),DELETED,PAYMENT_METHOD_CHANGE,S18000047,대영 테스트 1,18000047,대영 테스트 1,TABLE ACCESSORIES,X,,CREDIT_CARD,KRW,-1,-128000.0,128000.0,0,11636.0,-128000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108",오주은,bighamster27@naver.com,01087275844,2026-02-27,01:52 PM (KST),2026-02-27,01:52 PM (KST),,,,,,,,,2026-02-27,01:52 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26022703RO20I95Z,2026-02-27,01:53 PM (KST),DELETED,PURCHASE_DIFFERENT_PRODUCT,S18000047,대영 테스트 1,18000047,대영 테스트 1,TABLE ACCESSORIES,X,,CREDIT_CARD,KRW,-1,-128000.0,128000.0,0,11636.0,-128000.0,KR,"김제시, 전북특별자치도 공덕면","54321 전북특별자치도 김제시 공덕면 부용로 2, 1",오주은,bighamster27@naver.com,01087275844,2026-02-27,01:53 PM (KST),2026-02-27,01:54 PM (KST),,,,,,,,,2026-02-27,01:54 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26022703SM10BMMZ,2026-02-27,01:55 PM (KST),DELETED,PAYMENT_METHOD_CHANGE,S17000090,테스트 상품1,17000090,테스트 상품1,TABLE ACCESSORIES,X,8809907775675,KAKAO_PAY,KRW,-1,-36900.0,36900.0,0,3355.0,-36900.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",오주은,bighamster27@naver.com,01087275844,2026-02-27,01:55 PM (KST),2026-02-27,01:55 PM (KST),,,,,,,,,2026-02-27,01:55 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26022704BSO0MVVR,2026-02-27,02:36 PM (KST),DELETED,PURCHASE_DIFFERENT_PRODUCT,S17000091,FIGURE EGG CUP-WHITE TEST 11,17000091,FIGURE EGG CUP-WHITE TEST 11,TABLE ACCESSORIES,X,8809907775682,CREDIT_CARD,KRW,-1,-36900.0,36900.0,0,3355.0,-36900.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",오프라인이메일주은,jeoh@mentoss.co.kr,01000006666,2026-02-27,02:37 PM (KST),2026-02-27,02:38 PM (KST),,,,,,,,,2026-02-27,02:38 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26022704CW00QRA7,2026-02-27,02:39 PM (KST),DELETED,PURCHASE_DIFFERENT_PRODUCT,S17000098,프리오더 얼럿,17000098,프리오더 얼럿,CUTLERY,X,8809907775903,CREDIT_CARD,KRW,-1,-23000.0,26000.0,0,2364.0,-23000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",오프라인이메일주은,jeoh@mentoss.co.kr,01000006666,2026-02-27,02:40 PM (KST),2026-02-27,02:40 PM (KST),,,,,,,,,2026-02-27,02:40 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF260227054T10I7FV,2026-02-27,03:39 PM (KST),DELETED,PURCHASE_DIFFERENT_PRODUCT,S17000070,QA,17000070,QA,CUTLERY,X,8809907776153,CREDIT_CARD,KRW,-1,-21000.0,24000.0,0,2182.0,-21000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",오주은,bighamster27@naver.com,01087275844,2026-02-27,03:39 PM (KST),2026-02-27,03:41 PM (KST),,,,,,,,,2026-02-27,03:41 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF2602270549Z0J1T4,2026-02-27,03:38 PM (KST),DELETED,OFFLINE_STORE_PURCHASE,S18000037,웨이브 나이프,18000037,웨이브 나이프,CUTLERY,X,,CREDIT_CARD,KRW,-1,-10000.0,13000.0,0,1182.0,-10000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",오주은,bighamster27@naver.com,01087275844,2026-02-27,03:38 PM (KST),2026-02-27,03:41 PM (KST),,,,,,,,,2026-02-27,03:41 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF260227055Z20G4HG,2026-02-27,03:41 PM (KST),DELETED,PAYMENT_METHOD_CHANGE,S17000070,QA,17000070,QA,CUTLERY,X,8809907776153,KAKAO_PAY,KRW,-1,-21000.0,24000.0,0,2182.0,-21000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",오주은,bighamster27@naver.com,01087275844,2026-02-27,03:42 PM (KST),2026-02-27,03:42 PM (KST),,,,,,,,,2026-02-27,03:42 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF260227056D30DDDN,2026-02-27,03:42 PM (KST),DELETED,PAYMENT_METHOD_CHANGE,S17000070,QA,17000070,QA,CUTLERY,X,8809907776153,KAKAO_PAY,KRW,-1,-21000.0,24000.0,0,2182.0,-21000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108",오주은,bighamster27@naver.com,01087275844,2026-02-27,03:42 PM (KST),2026-02-27,03:43 PM (KST),,,,,,,,,2026-02-27,03:43 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF260227057TN06HAM,2026-02-27,03:45 PM (KST),DELETED,OFFLINE_STORE_PURCHASE,S17000070,QA,17000070,QA,CUTLERY,X,8809907776153,KAKAO_PAY,KRW,-1,-21000.0,24000.0,0,2182.0,-21000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 101",오주은,bighamster27@naver.com,01087275844,2026-02-27,03:46 PM (KST),2026-02-27,03:46 PM (KST),,,,,,,,,2026-02-27,03:46 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF260227057B70RX6Y,2026-02-27,03:44 PM (KST),DELETED,PAYMENT_METHOD_CHANGE,S17000070,QA,17000070,QA,CUTLERY,X,8809907776153,CREDIT_CARD,KRW,-1,-21000.0,24000.0,0,2182.0,-21000.0,KR,"중구, 대전광역시 부사동","35058 대전광역시 중구 부용로 98 (부사동), 111",오주은,bighamster27@naver.com,01087275844,2026-02-27,03:45 PM (KST),2026-02-27,03:46 PM (KST),,,,,,,,,2026-02-27,03:46 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF260227059NV0NB8A,2026-02-27,03:49 PM (KST),DELETED,PURCHASE_DIFFERENT_PRODUCT,S17000070,QA,17000070,QA,CUTLERY,X,8809907776153,CREDIT_CARD,KRW,-1,-21000.0,24000.0,0,2182.0,-21000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 1",오주은,bighamster27@naver.com,01087275844,2026-02-27,03:50 PM (KST),2026-02-27,03:51 PM (KST),,,,,,,,,2026-02-27,03:51 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26022705AGY09SFT,2026-02-27,03:51 PM (KST),DELETED,PURCHASE_DIFFERENT_PRODUCT,S17000070,QA,17000070,QA,CUTLERY,X,8809907776153,KAKAO_PAY,KRW,-1,-21000.0,24000.0,0,2182.0,-21000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 1",오주은,bighamster27@naver.com,01087275844,2026-02-27,03:52 PM (KST),2026-02-27,03:52 PM (KST),,,,,,,,,2026-02-27,03:52 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26022705GN509E6Z,2026-02-27,04:05 PM (KST),DELETED,OFFLINE_STORE_PURCHASE,S17000070,QA,17000070,QA,CUTLERY,X,8809907776153,CREDIT_CARD,KRW,-2,-21000.0,42000.0,0,3818.0,-42000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 1",오주은,bighamster27@naver.com,01087275844,2026-02-27,04:05 PM (KST),2026-02-27,04:06 PM (KST),,,,,,,,,2026-02-27,04:06 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,GIFT,,,NF260225054BD0CGF2,2026-02-25,03:38 PM (KST),DELETED,GIFT_ADDRESS_NOT_SUBMITTED,S17000070,QA,17000070,QA,CUTLERY,X,8809907776153,CREDIT_CARD,KRW,-1,-21000.0,24000.0,0,2182.0,-21000.0,KR,"-, - -","- -, -",--,xotrs1@gmail.com,01030227642,2026-02-25,03:38 PM (KST),2026-03-01,12:00 AM (KST),,,,,,,,,2026-03-01,12:00 AM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,GIFT,,,NF26022605VTL0CW2L,2026-02-26,04:37 PM (KST),DELETED,GIFT_ADDRESS_NOT_SUBMITTED,S18000047,대영 테스트 1,18000047,대영 테스트 1,TABLE ACCESSORIES,X,,KAKAO_PAY,KRW,-1,-128000.0,128000.0,0,11636.0,-128000.0,KR,"-, - -","- -, -",--,dake@nudake.com,01023804041,2026-02-26,04:38 PM (KST),2026-03-02,12:00 AM (KST),,,,,,,,,2026-03-02,12:00 AM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,GIFT,,,NF26022605WHC055HZ,2026-02-26,04:39 PM (KST),DELETED,GIFT_ADDRESS_NOT_SUBMITTED,S18000047,대영 테스트 1,18000047,대영 테스트 1,TABLE ACCESSORIES,X,,KAKAO_PAY,KRW,-1,-128000.0,128000.0,0,11636.0,-128000.0,KR,"-, - -","- -, -",--,dake@nudake.com,01023804041,2026-02-26,04:39 PM (KST),2026-03-02,12:00 AM (KST),,,,,,,,,2026-03-02,12:00 AM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF260303032UV0RSF8,2026-03-03,12:59 PM (KST),DELETED,OFFLINE_STORE_PURCHASE,S17000083,금요일테스트,17000083,금요일테스트,TABLE ACCESSORIES,X,8809907776283,CREDIT_CARD,KRW,-1,-59000.0,59000.0,0,5364.0,-59000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108",오주은,bighamster27@naver.com,01087275844,2026-03-03,01:00 PM (KST),2026-03-03,01:00 PM (KST),,,,,,,,,2026-03-03,01:00 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF260303033FI0WP17,2026-03-03,01:00 PM (KST),DELETED,OFFLINE_STORE_PURCHASE,S17000028,닷 디저트 스푼,17000028,닷 디저트 스푼,CUTLERY,X,8809907775583,CREDIT_CARD,KRW,-1,-18000.0,21000.0,0,1909.0,-18000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",오주은,bighamster27@naver.com,01087275844,2026-03-03,01:01 PM (KST),2026-03-03,01:01 PM (KST),,,,,,,,,2026-03-03,01:01 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF2603030348P10I4H,2026-03-03,01:02 PM (KST),DELETED,PAYMENT_METHOD_CHANGE,S17000028,닷 디저트 스푼,17000028,닷 디저트 스푼,CUTLERY,X,8809907775583,KAKAO_PAY,KRW,-1,-18000.0,21000.0,0,1909.0,-18000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동 801호",오주은,bighamster27@naver.com,01087275844,2026-03-03,01:02 PM (KST),2026-03-03,01:03 PM (KST),,,,,,,,,2026-03-03,01:03 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF260303039QF11VNB,2026-03-03,01:14 PM (KST),DELETED,PAYMENT_METHOD_CHANGE,B00000162,웨이브 세트,18000037,웨이브 나이프,,X,,CREDIT_CARD,KRW,-1,-10000.0,58000.0,0,5273.0,-10000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",오주은,bighamster27@naver.com,01087275844,2026-03-03,01:15 PM (KST),2026-03-03,01:15 PM (KST),,,,,,,,,2026-03-03,01:15 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF260303039QF11VNB,2026-03-03,01:14 PM (KST),DELETED,PAYMENT_METHOD_CHANGE,B00000162,웨이브 세트,17000077,웨이브 스푼,,X,,CREDIT_CARD,KRW,-1,-24000.0,58000.0,0,5273.0,-24000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",오주은,bighamster27@naver.com,01087275844,2026-03-03,01:15 PM (KST),2026-03-03,01:15 PM (KST),,,,,,,,,2026-03-03,01:15 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF260303039QF11VNB,2026-03-03,01:14 PM (KST),DELETED,PAYMENT_METHOD_CHANGE,B00000162,웨이브 세트,17000074,웨이브 나이프,,X,,CREDIT_CARD,KRW,-1,-24000.0,58000.0,0,5273.0,-24000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",오주은,bighamster27@naver.com,01087275844,2026-03-03,01:15 PM (KST),2026-03-03,01:15 PM (KST),,,,,,,,,2026-03-03,01:15 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26030303AK10KIMX,2026-03-03,01:16 PM (KST),DELETED,PAYMENT_METHOD_CHANGE,S17000029,닷 디저트 스푼 블랙,17000029,닷 디저트 스푼 블랙,CUTLERY,X,8809907775590,CREDIT_CARD,KRW,-1,-18000.0,21000.0,0,1909.0,-18000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",오주은,bighamster27@naver.com,01087275844,2026-03-03,01:16 PM (KST),2026-03-03,01:17 PM (KST),,,,,,,,,2026-03-03,01:17 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26030303CUT0I52N,2026-03-03,01:21 PM (KST),DELETED,CHANGE_OF_MIND,S17000004,벌룬 스푼,17000004,벌룬 스푼,CUTLERY,X,8809907775330,CREDIT_CARD,KRW,-1,-15000.0,18000.0,0,1636.0,-15000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동 801호",오주은,bighamster27@naver.com,01087275844,2026-03-03,01:23 PM (KST),2026-03-03,01:23 PM (KST),,,,,,,,,2026-03-03,01:23 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26030303E8Q080CP,2026-03-03,01:24 PM (KST),DELETED,OFFLINE_STORE_PURCHASE,S17000004,벌룬 스푼,17000004,벌룬 스푼,CUTLERY,X,8809907775330,KAKAO_PAY,KRW,-1,-15000.0,18000.0,0,1636.0,-15000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",오주은,bighamster27@naver.com,01087275844,2026-03-03,01:24 PM (KST),2026-03-03,01:24 PM (KST),,,,,,,,,2026-03-03,01:24 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26030303ESQ0OCDX,2026-03-03,01:25 PM (KST),DELETED,PURCHASE_DIFFERENT_PRODUCT,S17000004,벌룬 스푼,17000004,벌룬 스푼,CUTLERY,X,8809907775330,CREDIT_CARD,KRW,-1,-15000.0,18000.0,0,1636.0,-15000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",오주은,bighamster27@naver.com,01087275844,2026-03-03,01:26 PM (KST),2026-03-03,01:26 PM (KST),,,,,,,,,2026-03-03,01:26 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26030303FP306D0W,2026-03-03,01:27 PM (KST),DELETED,PURCHASE_DIFFERENT_PRODUCT,B00000162,웨이브 세트,18000037,웨이브 나이프,,X,,KAKAO_PAY,KRW,-1,-10000.0,58000.0,0,5273.0,-10000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",오주은,bighamster27@naver.com,01087275844,2026-03-03,01:27 PM (KST),2026-03-03,01:28 PM (KST),,,,,,,,,2026-03-03,01:28 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26030303FP306D0W,2026-03-03,01:27 PM (KST),DELETED,PURCHASE_DIFFERENT_PRODUCT,B00000162,웨이브 세트,17000077,웨이브 스푼,,X,,KAKAO_PAY,KRW,-1,-24000.0,58000.0,0,5273.0,-24000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",오주은,bighamster27@naver.com,01087275844,2026-03-03,01:27 PM (KST),2026-03-03,01:28 PM (KST),,,,,,,,,2026-03-03,01:28 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26030303FP306D0W,2026-03-03,01:27 PM (KST),DELETED,PURCHASE_DIFFERENT_PRODUCT,B00000162,웨이브 세트,17000074,웨이브 나이프,,X,,KAKAO_PAY,KRW,-1,-24000.0,58000.0,0,5273.0,-24000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",오주은,bighamster27@naver.com,01087275844,2026-03-03,01:27 PM (KST),2026-03-03,01:28 PM (KST),,,,,,,,,2026-03-03,01:28 PM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF260304000190G7SY,2026-03-04,09:37 AM (KST),DELETED,PURCHASE_DIFFERENT_PRODUCT,S17000068,웨이브 디저트 스푼,17000068,웨이브 디저트 스푼,CUTLERY,X,8809907776139,CREDIT_CARD,KRW,-1,-21000.0,24000.0,0,2182.0,-21000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",오주은,bighamster27@naver.com,01087275844,2026-03-04,09:37 AM (KST),2026-03-04,09:37 AM (KST),,,,,,,,,2026-03-04,09:37 AM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26030400HKT04LVU,2026-03-04,09:38 AM (KST),DELETED,PAYMENT_METHOD_CHANGE,S17000087,웨이브 트레이,17000087,웨이브 트레이,TABLE ACCESSORIES,X,8809907776320,KAKAO_PAY,KRW,-1,-59000.0,59000.0,0,5364.0,-59000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",오주은,bighamster27@naver.com,01087275844,2026-03-04,09:38 AM (KST),2026-03-04,09:41 AM (KST),,,,,,,,,2026-03-04,09:41 AM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26030400INJ0XKDL,2026-03-04,09:40 AM (KST),DELETED,PURCHASE_DIFFERENT_PRODUCT,S17000079,QA_Status Test,17000079,QA_Status Test,CUTLERY,X,8809907776245,CREDIT_CARD,KRW,-1,-24000.0,27000.0,0,2455.0,-24000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",오주은,bighamster27@naver.com,01087275844,2026-03-04,09:41 AM (KST),2026-03-04,09:41 AM (KST),,,,,,,,,2026-03-04,09:41 AM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26030400L4Z0IBLZ,2026-03-04,09:45 AM (KST),DELETED,PURCHASE_DIFFERENT_PRODUCT,S17000073,QA,17000073,QA,CUTLERY,X,8809907776184,KAKAO_PAY,KRW,-1,-24000.0,27000.0,0,2455.0,-24000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동 801호",오주은,bighamster27@naver.com,01087275844,2026-03-04,09:46 AM (KST),2026-03-04,09:46 AM (KST),,,,,,,,,2026-03-04,09:46 AM (KST)
ORDER_CANCEL,NUFLAAT,KR,NUF_Official_KR,NORMAL,,,NF26030400MCE0JKV8,2026-03-04,09:48 AM (KST),DELETED,PURCHASE_DIFFERENT_PRODUCT,S17000068,웨이브 디저트 스푼,17000068,웨이브 디저트 스푼,CUTLERY,X,8809907776139,CREDIT_CARD,KRW,-1,-21000.0,24000.0,0,2182.0,-21000.0,KR,"의정부시, 경기도 금오동","11752 경기도 의정부시 부용로 87 (금오동, 현대아이파크아파트), 108동",오주은,bighamster27@naver.com,01087275844,2026-03-04,09:48 AM (KST),2026-03-04,09:49 AM (KST),,,,,,,,,2026-03-04,09:49 AM (KST)
